,symbol,date,close,volume,change,percentChange
27781,DIS,2017-06-28,106.860001,7874400.0,0.84,0.792
27782,DIS,2017-06-27,105.410004,5694500.0,0.08,0.076
27783,DIS,2017-06-26,105.57,5867000.0,0.97,0.927
27784,DIS,2017-06-23,104.360001,18147900.0,0.53,0.51
27785,DIS,2017-06-22,104.220001,6156000.0,-0.49,-0.468
27786,DIS,2017-06-21,104.800003,7765700.0,0.41,0.393
27787,DIS,2017-06-20,103.940002,7895700.0,-1.13,-1.075
27788,DIS,2017-06-19,105.370003,5956200.0,-0.23,-0.218
27789,DIS,2017-06-16,105.510002,8683400.0,-0.77,-0.725
27790,DIS,2017-06-15,105.980003,5309900.0,0.04,0.038
27791,DIS,2017-06-14,106.139999,4781100.0,-0.81,-0.757
27792,DIS,2017-06-13,106.559998,4918900.0,-0.58,-0.541
27793,DIS,2017-06-12,107.040001,8049500.0,1.42,1.344
27794,DIS,2017-06-09,105.620003,9392500.0,1.34,1.285
27795,DIS,2017-06-08,104.32,11002400.0,-1.6,-1.511
27796,DIS,2017-06-07,105.919998,5777700.0,0.13,0.123
27797,DIS,2017-06-06,105.5,9589500.0,-0.67,-0.631
27798,DIS,2017-06-05,106.519997,6372800.0,-0.52,-0.486
27799,DIS,2017-06-02,107.18,10876900.0,-1.28,-1.18
27800,DIS,2017-06-01,108.209999,5907400.0,0.48,0.446
27801,DIS,2017-05-31,107.940002,9963600.0,-0.46,-0.424
27802,DIS,2017-05-30,108.339996,4813400.0,-0.15,-0.138
27803,DIS,2017-05-26,108.410004,6236800.0,0.70001,0.65
27804,DIS,2017-05-25,107.269997,8030400.0,-0.86,-0.795
27805,DIS,2017-05-24,107.709999,4366700.0,0.56,0.523
27806,DIS,2017-05-23,107.019997,7542600.0,-0.66,-0.613
27807,DIS,2017-05-22,107.629997,5487200.0,-0.02,-0.019
27808,DIS,2017-05-19,107.519997,6336700.0,0.76,0.712
27809,DIS,2017-05-18,106.68,6532200.0,0.7,0.661
27810,DIS,2017-05-17,106.309998,12763200.0,-1.67001,-1.547
27811,DIS,2017-05-16,107.980003,10047100.0,-1.14999,-1.054
27812,DIS,2017-05-15,109.129997,6241300.0,-0.60001,-0.547
27813,DIS,2017-05-12,109.690002,5067700.0,-0.11,-0.1
27814,DIS,2017-05-11,109.580002,8021300.0,-0.16,-0.146
27815,DIS,2017-05-10,109.660004,17061100.0,0.66,0.606
27816,DIS,2017-05-09,112.07,9337400.0,0.52,0.466
27817,DIS,2017-05-08,111.419998,5980100.0,-0.97,-0.863
27818,DIS,2017-05-05,111.989998,5871400.0,0.5,0.448
27819,DIS,2017-05-04,111.169998,10691200.0,0.59,0.534
27820,DIS,2017-05-03,111.620003,11521200.0,-2.41,-2.113
27821,DIS,2017-05-02,114.370003,6604600.0,-0.5,-0.435
27822,DIS,2017-05-01,114.730003,4963300.0,-0.85999,-0.744
27823,DIS,2017-04-28,115.599998,3987600.0,-0.27,-0.233
27824,DIS,2017-04-27,115.839996,3910800.0,0.03999,0.035
27825,DIS,2017-04-26,115.580002,4809800.0,0.18,0.156
27826,DIS,2017-04-25,115.18,6918300.0,1.45,1.275
27827,DIS,2017-04-24,113.699997,7294600.0,-1.56001,-1.353
27828,DIS,2017-04-21,114.440002,6654500.0,0.06001,0.052
27829,DIS,2017-04-20,114.790001,5279300.0,0.62,0.543
27830,DIS,2017-04-19,113.730003,5303400.0,-0.82999,-0.725
27831,DIS,2017-04-18,114.190002,6191100.0,0.71,0.626
27832,DIS,2017-04-17,113.779999,5120200.0,0.45,0.397
27833,DIS,2017-04-13,113.199997,6530800.0,0.16,0.142
27834,DIS,2017-04-12,113.040001,4086300.0,0.01,0.009
27835,DIS,2017-04-11,113.07,5230800.0,-0.61,-0.537
27836,DIS,2017-04-10,112.43,4053600.0,-0.37,-0.328
27837,DIS,2017-04-07,112.580002,4300700.0,-0.24,-0.213
27838,DIS,2017-04-06,113.050003,4744000.0,0.20001,0.177
27839,DIS,2017-04-05,113.0,4795100.0,-0.58,-0.511
27840,DIS,2017-04-04,113.040001,3386100.0,-0.11,-0.097
27841,DIS,2017-04-03,113.199997,4643300.0,0.02,0.018
27842,DIS,2017-03-31,113.389999,4617400.0,0.39,0.345
27843,DIS,2017-03-30,113.18,4192800.0,0.65,0.578
27844,DIS,2017-03-29,112.529999,3781200.0,-0.13,-0.115
27845,DIS,2017-03-28,113.050003,6280900.0,0.45001,0.4
27846,DIS,2017-03-27,112.379997,4469800.0,0.57,0.51
27847,DIS,2017-03-24,112.139999,4707300.0,-0.26,-0.231
27848,DIS,2017-03-23,112.239998,8307900.0,0.53,0.474
27849,DIS,2017-03-22,112.080002,5044700.0,0.23,0.206
27850,DIS,2017-03-21,111.75,7109800.0,-1.22,-1.08
27851,DIS,2017-03-20,112.709999,8156300.0,0.64,0.571
27852,DIS,2017-03-17,111.760002,9061200.0,-0.11,-0.098
27853,DIS,2017-03-16,111.709999,4409400.0,-0.47,-0.419
27854,DIS,2017-03-15,111.870003,5319500.0,-0.56,-0.498
27855,DIS,2017-03-14,112.309998,7273500.0,0.57999,0.519
27856,DIS,2017-03-13,111.519997,5213600.0,0.6,0.541
27857,DIS,2017-03-10,110.919998,4027400.0,-0.48,-0.431
27858,DIS,2017-03-09,111.029999,4005700.0,0.13,0.117
27859,DIS,2017-03-08,110.839996,4929900.0,-0.03001,-0.027
27860,DIS,2017-03-07,110.860001,5114400.0,0.16,0.145
27861,DIS,2017-03-06,110.669998,4983200.0,-0.1,-0.09
27862,DIS,2017-03-03,111.239998,5837900.0,0.65,0.588
27863,DIS,2017-03-02,110.589996,4715600.0,-0.41,-0.369
27864,DIS,2017-03-01,111.040001,7418100.0,0.38,0.343
27865,DIS,2017-02-28,110.089996,4766000.0,0.09,0.082
27866,DIS,2017-02-27,110.230003,3547700.0,0.3,0.273
27867,DIS,2017-02-24,110.32,4786800.0,0.7,0.639
27868,DIS,2017-02-23,109.730003,5470400.0,-0.57,-0.517
27869,DIS,2017-02-22,110.120003,5478400.0,0.43,0.392
27870,DIS,2017-02-21,110.010002,5432700.0,0.07,0.064
27871,DIS,2017-02-17,110.059998,6349200.0,-0.18,-0.163
27872,DIS,2017-02-16,110.709999,7179600.0,0.37,0.335
27873,DIS,2017-02-15,110.18,7087100.0,0.27,0.246
27874,DIS,2017-02-14,110.330002,4768700.0,0.53,0.483
27875,DIS,2017-02-13,109.650002,5653200.0,0.70001,0.643
27876,DIS,2017-02-10,109.260002,7671800.0,-0.09,-0.082
27877,DIS,2017-02-09,109.489998,6369700.0,0.49,0.45
27878,DIS,2017-02-08,109.0,13615500.0,-0.56,-0.511
27879,DIS,2017-02-07,109.0,10184800.0,-0.65,-0.593
27880,DIS,2017-02-06,109.57,6896300.0,-0.35,-0.318
27881,DIS,2017-02-03,110.300003,7923400.0,-0.6,-0.541
27882,DIS,2017-02-02,110.610001,6515900.0,-0.6,-0.54
27883,DIS,2017-02-01,111.300003,10501300.0,0.59,0.533
27884,DIS,2017-01-31,110.650002,8485800.0,0.06001,0.054
27885,DIS,2017-01-30,110.940002,13793600.0,1.08,0.983
27886,DIS,2017-01-27,109.300003,5578300.0,0.81001,0.747
27887,DIS,2017-01-26,108.059998,6088100.0,-0.15,-0.139
27888,DIS,2017-01-25,108.040001,6180200.0,-0.19,-0.176
27889,DIS,2017-01-24,107.900002,5456100.0,0.70001,0.653
27890,DIS,2017-01-23,107.120003,5716600.0,-0.21999,-0.205
27891,DIS,2017-01-20,107.660004,5649000.0,0.31001,0.289
27892,DIS,2017-01-19,107.279999,5350200.0,-0.64,-0.593
27893,DIS,2017-01-18,108.160004,7162900.0,1.23,1.15
27894,DIS,2017-01-17,107.970001,7586500.0,0.06,0.056
27895,DIS,2017-01-13,108.059998,6489000.0,0.89999,0.84
27896,DIS,2017-01-12,107.529999,8218900.0,-0.59,-0.546
27897,DIS,2017-01-11,109.440002,7616800.0,0.9,0.829
27898,DIS,2017-01-10,108.379997,7901900.0,0.48,0.445
27899,DIS,2017-01-09,108.360001,6195200.0,-0.22,-0.203
27900,DIS,2017-01-06,108.980003,9551300.0,0.96001,0.889
27901,DIS,2017-01-05,107.379997,6303000.0,0.21,0.196
27902,DIS,2017-01-04,107.440002,8322000.0,0.8,0.75
27903,DIS,2017-01-03,106.080002,8884300.0,0.78,0.741
27904,DIS,2016-12-30,104.220001,6983300.0,-0.35,-0.335
27905,DIS,2016-12-29,104.559998,5896800.0,0.32999,0.317
27906,DIS,2016-12-28,104.300003,5178600.0,-0.68999,-0.657
27907,DIS,2016-12-27,105.169998,3639500.0,0.32,0.305
27908,DIS,2016-12-23,105.150002,3238800.0,-0.09,-0.086
27909,DIS,2016-12-22,105.419998,5230800.0,0.46,0.438
27910,DIS,2016-12-21,105.559998,5202400.0,0.95,0.908
27911,DIS,2016-12-20,105.459999,8947300.0,-0.18,-0.17
27912,DIS,2016-12-19,105.300003,11475600.0,-0.39999,-0.378
27913,DIS,2016-12-16,103.910004,12635500.0,-0.79999,-0.764
27914,DIS,2016-12-15,104.389999,8745400.0,0.54,0.52
27915,DIS,2016-12-14,104.050003,7961900.0,0.43,0.415
27916,DIS,2016-12-13,103.849998,7393200.0,-0.35,-0.336
27917,DIS,2016-12-12,104.059998,7880200.0,-0.55,-0.526
27918,DIS,2016-12-09,104.860001,12173900.0,1.37,1.324
27919,DIS,2016-12-08,103.379997,16524800.0,1.91,1.882
27920,DIS,2016-12-07,101.989998,12255700.0,1.48,1.472
27921,DIS,2016-12-06,100.660004,8427500.0,0.71001,0.71
27922,DIS,2016-12-05,99.959999,11331500.0,0.98,0.99
27923,DIS,2016-12-02,98.5,7737200.0,-0.29,-0.294
27924,DIS,2016-12-01,98.940002,9958100.0,-0.18999,-0.192
27925,DIS,2016-11-30,99.120003,11369200.0,-0.28,-0.282
27926,DIS,2016-11-29,99.669998,8396800.0,0.43,0.433
27927,DIS,2016-11-28,98.970001,7106700.0,0.45,0.457
27928,DIS,2016-11-25,98.82,4396800.0,0.11,0.111
27929,DIS,2016-11-23,98.260002,5897400.0,0.59,0.604
27930,DIS,2016-11-22,97.709999,5323700.0,0.31,0.318
27931,DIS,2016-11-21,97.629997,10771100.0,-0.48,-0.489
27932,DIS,2016-11-18,98.239998,8586100.0,-0.81001,-0.818
27933,DIS,2016-11-17,99.370003,8662600.0,0.32,0.323
27934,DIS,2016-11-16,99.120003,9702400.0,0.79,0.803
27935,DIS,2016-11-15,97.699997,7184600.0,-0.20001,-0.204
27936,DIS,2016-11-14,97.919998,13208400.0,0.36,0.369
27937,DIS,2016-11-11,97.68,23008100.0,0.5,0.515
27938,DIS,2016-11-10,94.959999,13777900.0,0.07,0.074
27939,DIS,2016-11-09,94.639999,8635700.0,2.35,2.546
27940,DIS,2016-11-08,94.379997,6226900.0,-0.15,-0.159
27941,DIS,2016-11-07,94.43,6996100.0,0.66,0.704
27942,DIS,2016-11-04,92.449997,7456500.0,-1.05,-1.123
27943,DIS,2016-11-03,93.370003,7751400.0,1.11,1.203
27944,DIS,2016-11-02,91.910004,6716200.0,0.0,0.0
27945,DIS,2016-11-01,92.389999,6449800.0,-0.39,-0.42
27946,DIS,2016-10-31,92.690002,9957600.0,-1.03,-1.099
27947,DIS,2016-10-28,93.849998,7309100.0,-0.04,-0.043
27948,DIS,2016-10-27,94.019997,6647000.0,0.21999,0.235
27949,DIS,2016-10-26,93.489998,7152800.0,1.1,1.191
27950,DIS,2016-10-25,92.75,6380700.0,-0.39,-0.419
27951,DIS,2016-10-24,93.370003,7281000.0,-0.12,-0.128
27952,DIS,2016-10-21,93.029999,13814500.0,1.7,1.861
27953,DIS,2016-10-20,92.029999,6153200.0,0.37,0.404
27954,DIS,2016-10-19,91.93,6140500.0,0.66,0.723
27955,DIS,2016-10-18,91.169998,4890800.0,-0.23,-0.252
27956,DIS,2016-10-17,90.830002,5134600.0,-0.52,-0.569
27957,DIS,2016-10-14,91.300003,4345700.0,-0.46999,-0.512
27958,DIS,2016-10-13,91.120003,5725200.0,0.17001,0.187
27959,DIS,2016-10-12,91.410004,6836600.0,-0.46999,-0.512
27960,DIS,2016-10-11,91.860001,6651100.0,-0.47,-0.509
27961,DIS,2016-10-10,92.489998,4241000.0,-0.21,-0.227
27962,DIS,2016-10-07,92.489998,6144100.0,-0.57,-0.613
27963,DIS,2016-10-06,92.830002,7484800.0,0.08,0.086
27964,DIS,2016-10-05,92.449997,5365000.0,-0.49001,-0.527
27965,DIS,2016-10-04,92.589996,5903400.0,0.14,0.151
27966,DIS,2016-10-03,92.489998,5834700.0,0.02,0.022
27967,DIS,2016-09-30,92.860001,8923700.0,0.58,0.629
27968,DIS,2016-09-29,91.800003,7476600.0,-0.34,-0.369
27969,DIS,2016-09-28,92.199997,8272300.0,0.45,0.49
27970,DIS,2016-09-27,91.720001,9167400.0,-0.21,-0.228
27971,DIS,2016-09-26,91.959999,10449300.0,-0.51,-0.552
27972,DIS,2016-09-23,93.269997,4407700.0,0.2,0.215
27973,DIS,2016-09-22,93.410004,6470700.0,0.68,0.733
27974,DIS,2016-09-21,92.389999,12049500.0,-0.61,-0.656
27975,DIS,2016-09-20,92.949997,6200100.0,0.25,0.27
27976,DIS,2016-09-19,92.629997,5421500.0,-0.17001,-0.183
27977,DIS,2016-09-16,92.559998,10568600.0,0.29,0.314
27978,DIS,2016-09-15,92.5,7559400.0,0.38,0.413
27979,DIS,2016-09-14,92.260002,6386500.0,-0.32999,-0.356
27980,DIS,2016-09-13,92.699997,7795200.0,-0.34,-0.365
27981,DIS,2016-09-12,93.639999,9367300.0,1.68,1.827
27982,DIS,2016-09-09,92.419998,10248400.0,-1.09,-1.166
27983,DIS,2016-09-08,94.089996,7438100.0,0.6,0.642
27984,DIS,2016-09-07,93.709999,6281500.0,-0.27,-0.287
27985,DIS,2016-09-06,93.800003,8463500.0,-0.73,-0.772
27986,DIS,2016-09-02,94.419998,5382000.0,-0.33,-0.348
27987,DIS,2016-09-01,94.260002,6274200.0,-0.47,-0.496
27988,DIS,2016-08-31,94.459999,7375200.0,-0.23,-0.243
27989,DIS,2016-08-30,94.860001,6845000.0,0.09,0.095
27990,DIS,2016-08-29,94.870003,7903000.0,-0.2,-0.21
27991,DIS,2016-08-26,95.209999,6019600.0,-0.45001,-0.47
27992,DIS,2016-08-25,95.550003,4518700.0,-0.07,-0.073
27993,DIS,2016-08-24,95.82,5912500.0,-0.19,-0.198
27994,DIS,2016-08-23,95.970001,4996300.0,-0.16,-0.166
27995,DIS,2016-08-22,95.870003,5495300.0,-0.6,-0.622
27996,DIS,2016-08-19,96.389999,6362400.0,-0.01,-0.01
27997,DIS,2016-08-18,96.650002,5250700.0,-0.22,-0.227
27998,DIS,2016-08-17,96.870003,5697300.0,0.03001,0.031
27999,DIS,2016-08-16,96.879997,5777800.0,0.02,0.021
28000,DIS,2016-08-15,97.099998,5299600.0,-0.25,-0.257
28001,DIS,2016-08-12,96.839996,9360300.0,-0.98,-1.002
28002,DIS,2016-08-11,97.769997,9233900.0,-0.43,-0.438
28003,DIS,2016-08-10,97.860001,27181300.0,1.16,1.2
28004,DIS,2016-08-09,96.669998,15548700.0,1.06,1.109
28005,DIS,2016-08-08,95.75,7792000.0,-0.36,-0.375
28006,DIS,2016-08-05,95.830002,6528500.0,0.43,0.451
28007,DIS,2016-08-04,95.160004,10038300.0,-0.37,-0.387
28008,DIS,2016-08-03,96.089996,9068700.0,1.03,1.084
28009,DIS,2016-08-02,95.010002,7644100.0,-0.34,-0.357
28010,DIS,2016-08-01,95.540001,7131600.0,-0.61,-0.634
28011,DIS,2016-07-29,95.949997,8264000.0,0.1,0.104
28012,DIS,2016-07-28,95.910004,7713500.0,-0.49,-0.508
28013,DIS,2016-07-27,96.330002,6911400.0,-0.37,-0.383
28014,DIS,2016-07-26,96.690002,6274800.0,-0.32999,-0.34
28015,DIS,2016-07-25,97.389999,4825500.0,-0.51,-0.521
28016,DIS,2016-07-22,97.709999,5381700.0,-0.68,-0.691
28017,DIS,2016-07-21,98.010002,6726600.0,-0.16,-0.163
28018,DIS,2016-07-20,98.220001,10664900.0,-0.43,-0.436
28019,DIS,2016-07-19,99.470001,5742700.0,-0.34,-0.341
28020,DIS,2016-07-18,100.150002,5051300.0,0.25,0.25
28021,DIS,2016-07-15,99.800003,5764400.0,-0.62,-0.617
28022,DIS,2016-07-14,99.970001,7461500.0,-0.45,-0.448
28023,DIS,2016-07-13,99.879997,5494700.0,-0.58,-0.577
28024,DIS,2016-07-12,100.199997,8508500.0,0.02,0.02
28025,DIS,2016-07-11,99.980003,5428000.0,0.18,0.18
28026,DIS,2016-07-08,99.620003,6045800.0,0.37,0.373
28027,DIS,2016-07-07,98.410004,5146000.0,0.78001,0.799
28028,DIS,2016-07-06,98.449997,6223300.0,1.45,1.495
28029,DIS,2016-07-05,97.660004,5846400.0,-0.10999,-0.112
28030,DIS,2016-07-01,98.029999,5681600.0,0.28,0.286
28031,DIS,2016-06-30,97.82,7189500.0,0.72,0.742
28032,DIS,2016-06-29,96.980003,6563600.0,0.07,0.072
28033,DIS,2016-06-28,96.050003,7143100.0,0.59,0.618
28034,DIS,2016-06-27,94.379997,9438400.0,-0.53001,-0.558
28035,DIS,2016-06-24,95.720001,15079900.0,-0.29,-0.302
28036,DIS,2016-06-23,99.019997,5826100.0,-0.42001,-0.422
28037,DIS,2016-06-22,98.790001,4948900.0,-0.29,-0.293
28038,DIS,2016-06-21,98.82,5202500.0,-0.91,-0.912
28039,DIS,2016-06-20,99.57,8268600.0,-0.51,-0.51
28040,DIS,2016-06-17,99.0,8959400.0,0.59,0.6
28041,DIS,2016-06-16,98.379997,7129700.0,0.57999,0.593
28042,DIS,2016-06-15,98.269997,6663200.0,0.07999,0.081
28043,DIS,2016-06-14,98.400002,6125700.0,1.20001,1.235
28044,DIS,2016-06-13,97.57,8766300.0,0.82,0.848
28045,DIS,2016-06-10,97.339996,7204400.0,0.18999,0.196
28046,DIS,2016-06-09,97.839996,5379400.0,0.02,0.02
28047,DIS,2016-06-08,98.040001,5466200.0,-0.45,-0.457
28048,DIS,2016-06-07,98.349998,5608400.0,-0.65,-0.657
28049,DIS,2016-06-06,98.779999,4986600.0,-0.18,-0.182
28050,DIS,2016-06-03,98.75,6857500.0,0.09,0.091
28051,DIS,2016-06-02,98.720001,4830100.0,0.65,0.663
28052,DIS,2016-06-01,98.519997,7243900.0,-0.15,-0.152
28053,DIS,2016-05-31,99.220001,10396200.0,-0.63,-0.631
28054,DIS,2016-05-27,100.290001,4589100.0,0.48,0.481
28055,DIS,2016-05-26,99.809998,3852600.0,-0.08,-0.08
28056,DIS,2016-05-25,99.860001,5667300.0,-0.06,-0.06
28057,DIS,2016-05-24,99.510002,5250800.0,0.06001,0.06
28058,DIS,2016-05-23,99.18,5588600.0,-0.42,-0.422
28059,DIS,2016-05-20,99.779999,7297000.0,0.78,0.788
28060,DIS,2016-05-19,98.410004,7063500.0,-0.17,-0.172
28061,DIS,2016-05-18,99.0,9323100.0,-0.59,-0.592
28062,DIS,2016-05-17,99.940002,8694400.0,-0.85,-0.843
28063,DIS,2016-05-16,100.360001,9113000.0,-0.05,-0.05
28064,DIS,2016-05-13,100.519997,9570200.0,-1.19,-1.17
28065,DIS,2016-05-12,101.709999,11251700.0,-0.79,-0.771
28066,DIS,2016-05-11,102.290001,27068100.0,0.83,0.818
28067,DIS,2016-05-10,106.599998,15177200.0,1.07,1.014
28068,DIS,2016-05-09,105.339996,8130300.0,-0.67001,-0.632
28069,DIS,2016-05-06,105.540001,7407500.0,1.03,0.986
28070,DIS,2016-05-05,104.93,6466000.0,0.95,0.914
28071,DIS,2016-05-04,103.669998,6445100.0,0.36,0.348
28072,DIS,2016-05-03,103.779999,6243300.0,-0.1,-0.096
28073,DIS,2016-05-02,104.360001,5285700.0,1.06,1.026
28074,DIS,2016-04-29,103.260002,7006900.0,-0.68999,-0.664
28075,DIS,2016-04-28,104.029999,5658300.0,-0.51,-0.488
28076,DIS,2016-04-27,105.279999,5996100.0,0.09,0.086
28077,DIS,2016-04-26,104.889999,6452900.0,0.31,0.296
28078,DIS,2016-04-25,104.57,6117100.0,1.07,1.034
28079,DIS,2016-04-22,103.769997,5731300.0,0.71,0.689
28080,DIS,2016-04-21,102.910004,6824800.0,-0.45,-0.435
28081,DIS,2016-04-20,103.269997,7712000.0,0.25,0.243
28082,DIS,2016-04-19,102.639999,10639800.0,0.64,0.627
28083,DIS,2016-04-18,101.480003,10665200.0,1.88,1.888
28084,DIS,2016-04-15,98.589996,6146800.0,0.09,0.091
28085,DIS,2016-04-14,98.629997,6676200.0,-1.16,-1.162
28086,DIS,2016-04-13,99.480003,7967400.0,1.45,1.479
28087,DIS,2016-04-12,97.349998,6277200.0,1.07,1.111
28088,DIS,2016-04-11,96.269997,5916600.0,-0.66,-0.681
28089,DIS,2016-04-08,96.419998,6982700.0,-0.21,-0.217
28090,DIS,2016-04-07,96.160004,7525400.0,-0.95,-0.978
28091,DIS,2016-04-06,97.480003,6952400.0,0.52,0.536
28092,DIS,2016-04-05,97.0,10818800.0,0.15,0.155
28093,DIS,2016-04-04,98.68,5334700.0,-0.62,-0.624
28094,DIS,2016-04-01,99.07,5895500.0,0.27,0.273
28095,DIS,2016-03-31,99.309998,7038800.0,0.3,0.303
28096,DIS,2016-03-30,98.910004,5677500.0,0.01,0.01
28097,DIS,2016-03-29,98.160004,5170800.0,0.16,0.163
28098,DIS,2016-03-28,98.089996,5317100.0,0.59,0.605
28099,DIS,2016-03-24,97.220001,5577700.0,0.67,0.694
28100,DIS,2016-03-23,96.830002,5517700.0,-0.89,-0.911
28101,DIS,2016-03-22,97.580002,6475700.0,-0.00999,-0.01
28102,DIS,2016-03-21,98.459999,7070300.0,-0.46,-0.465
28103,DIS,2016-03-18,99.199997,10205100.0,-0.78001,-0.78
28104,DIS,2016-03-17,99.599998,6385600.0,1.32,1.343
28105,DIS,2016-03-16,98.440002,6079400.0,0.28,0.285
28106,DIS,2016-03-15,98.239998,5942400.0,0.22,0.224
28107,DIS,2016-03-14,98.809998,6175000.0,0.87,0.888
28108,DIS,2016-03-11,97.940002,5605800.0,0.37,0.379
28109,DIS,2016-03-10,97.040001,5453500.0,-0.9,-0.919
28110,DIS,2016-03-09,97.660004,7010700.0,-0.34,-0.347
28111,DIS,2016-03-08,97.82,6229300.0,-1.11,-1.122
28112,DIS,2016-03-07,99.389999,7218700.0,0.82,0.832
28113,DIS,2016-03-04,98.480003,6739800.0,-0.52,-0.525
28114,DIS,2016-03-03,98.82,8581300.0,1.03,1.053
28115,DIS,2016-03-02,97.0,6498600.0,-0.67,-0.686
28116,DIS,2016-03-01,97.650002,7139900.0,1.75,1.825
28117,DIS,2016-02-29,95.519997,7794400.0,0.21,0.22
28118,DIS,2016-02-26,95.309998,5277000.0,-0.4,-0.418
28119,DIS,2016-02-25,95.650002,4562300.0,-0.27,-0.281
28120,DIS,2016-02-24,95.43,6945600.0,0.78,0.824
28121,DIS,2016-02-23,95.379997,6253800.0,-1.12,-1.161
28122,DIS,2016-02-22,96.370003,6980400.0,1.36,1.431
28123,DIS,2016-02-19,95.010002,6838200.0,-0.22,-0.231
28124,DIS,2016-02-18,95.169998,8773900.0,-1.17,-1.214
28125,DIS,2016-02-17,95.5,12610000.0,1.83,1.954
28126,DIS,2016-02-16,92.910004,9050900.0,0.44,0.476
28127,DIS,2016-02-12,91.150002,10786100.0,-0.37,-0.404
28128,DIS,2016-02-11,90.309998,17523800.0,3.31,3.805
28129,DIS,2016-02-10,88.849998,32649800.0,0.85,0.966
28130,DIS,2016-02-09,92.32,19237400.0,2.17,2.407
28131,DIS,2016-02-08,92.120003,13750100.0,-0.43999,-0.475
28132,DIS,2016-02-05,93.900002,8898500.0,-1.42,-1.49
28133,DIS,2016-02-04,95.43,8350300.0,0.56,0.59
28134,DIS,2016-02-03,95.139999,10878000.0,1.04,1.105
28135,DIS,2016-02-02,93.120003,7244400.0,-0.88,-0.936
28136,DIS,2016-02-01,95.150002,7027200.0,0.07,0.074
28137,LEN,2021-01-29,83.150002,3132800.0,-0.63,-0.752
28138,LEN,2021-01-28,84.309998,2638500.0,0.31,0.369
28139,LEN,2021-01-27,85.040001,2995100.0,0.12,0.141
28140,LEN,2021-01-26,86.010002,3066800.0,-1.43,-1.635
28141,LEN,2021-01-25,86.669998,4170200.0,0.97,1.132
28142,LEN,2021-01-22,84.620003,2491100.0,1.60001,1.927
28143,LEN,2021-01-21,83.599998,2919700.0,0.62,0.747
28144,LEN,2021-01-20,82.529999,3759100.0,3.74,4.747
28145,LEN,2021-01-19,78.239998,2423300.0,1.24,1.61
28146,LEN,2021-01-15,76.589996,2252700.0,1.74,2.325
28147,LEN,2021-01-14,75.010002,1970800.0,-1.59,-2.076
28148,LEN,2021-01-13,76.339996,2847700.0,-1.11,-1.433
28149,LEN,2021-01-12,76.589996,2765200.0,0.57999,0.763
28150,LEN,2021-01-11,75.879997,3751300.0,3.23,4.446
28151,LEN,2021-01-08,73.389999,2484800.0,-2.49,-3.281
28152,LEN,2021-01-07,75.690002,2481100.0,2.11,2.868
28153,LEN,2021-01-06,73.290001,3348300.0,1.0,1.383
28154,LEN,2021-01-05,73.709999,2519400.0,0.18,0.245
28155,LEN,2021-01-04,74.269997,4558400.0,-2.41,-3.143
28156,LEN,2020-12-31,76.230003,1606100.0,-1.52,-1.955
28157,LEN,2020-12-30,78.029999,1127500.0,-0.27,-0.345
28158,LEN,2020-12-29,77.949997,1360200.0,-1.05,-1.329
28159,LEN,2020-12-28,78.339996,1561100.0,-2.49001,-3.081
28160,LEN,2020-12-24,80.43,955500.0,1.84,2.341
28161,LEN,2020-12-23,78.57,1982800.0,-1.56,-1.947
28162,LEN,2020-12-22,80.339996,2182800.0,0.82,1.031
28163,LEN,2020-12-21,79.510002,2937000.0,-0.12,-0.151
28164,LEN,2020-12-18,80.839996,6452500.0,0.0,0.0
28165,LEN,2020-12-17,79.949997,6629200.0,2.96,3.845
28166,LEN,2020-12-16,74.290001,3727900.0,0.22,0.297
28167,LEN,2020-12-15,73.870003,2963900.0,-1.38,-1.834
28168,LEN,2020-12-14,74.68,3183300.0,0.73,0.987
28169,LEN,2020-12-11,72.760002,2026700.0,0.01,0.014
28170,LEN,2020-12-10,72.290001,2221500.0,0.67,0.935
28171,LEN,2020-12-09,72.389999,3843300.0,-0.51,-0.7
28172,LEN,2020-12-08,72.5,3682200.0,-2.83,-3.757
28173,LEN,2020-12-07,76.330002,2301700.0,2.15,2.898
28174,LEN,2020-12-04,73.879997,2818400.0,-0.84,-1.124
28175,LEN,2020-12-03,75.419998,3528300.0,3.89,5.438
28176,LEN,2020-12-02,71.199997,3165600.0,-2.05,-2.799
28177,LEN,2020-12-01,73.230003,3371500.0,-3.42,-4.462
28178,LEN,2020-11-30,75.860001,2203200.0,-1.33,-1.723
28179,LEN,2020-11-27,77.709999,786000.0,0.77,1.001
28180,LEN,2020-11-25,77.040001,1538400.0,0.32,0.417
28181,LEN,2020-11-24,76.529999,2134300.0,-2.2,-2.794
28182,LEN,2020-11-23,78.230003,2075800.0,2.3,3.029
28183,LEN,2020-11-20,75.760002,1559600.0,-1.07,-1.393
28184,LEN,2020-11-19,76.300003,2479300.0,-0.52,-0.677
28185,LEN,2020-11-18,76.480003,2662100.0,1.12,1.486
28186,LEN,2020-11-17,75.709999,2060600.0,0.25,0.331
28187,LEN,2020-11-16,75.760002,2442700.0,-0.13,-0.171
28188,LEN,2020-11-13,75.599998,1559700.0,0.73,0.975
28189,LEN,2020-11-12,73.989998,2434800.0,-2.54,-3.319
28190,LEN,2020-11-11,76.220001,1823000.0,0.75,0.994
28191,LEN,2020-11-10,75.339996,5601800.0,4.39999,6.202
